X,Y,OBJECTID_1,OBJECTID,GCOMPID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TYPE,STATUS,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,PIPECO,COMPID,OPERATOR,POSREL,NUM_UNITS,CERT_HP,PLANT_COST,EXP_FUEL,EXP_OTHER,GAS_COMPRE,OP_COMP_HR,OP_NUM_COM,OP_DATE_PE,EXP_POWER,ELEC_COMPR
-71.7555,41.9682,1019,1019,GCOMP685,BURRILLVILLE,54 ALGONQUIN LN,BURRILLVILLE,RI,02859,1602,NATURAL GAS COMPRESSOR STATION,IN SERVICE,PROVIDENCE,44007,USA,41.9682,-71.7555,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/10/28 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.spectraenergy.com/,"ALGONQUIN GAS TRANSMISSION, LLC",20,"ALGONQUIN GAS TRANSMISSION, LLC",WITHIN 40 FEET,5,22000,41452592,2664105,0,687170,14672,5,2012/03/11 00:00:00+00,0,0
-71.514755,42.246334,1020,1020,GCOMP686,#267 - HOPKINTON,54 WILSON ST.,HOPKINTON,MA,01748,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MIDDLESEX,25017,USA,42.246334,-71.514755,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/03 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://pipeline2.kindermorgan.com/,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",9,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",WITHIN 40 FEET,5,5000,15443189,310411,656056,109952,7899,3,2012/01/15 00:00:00+00,0,0
-92.22130723,38.8875147210001,1021,1021,GCOMP687,552LUMBIA,5401 S BEN WILLIAMS RD,COLUMBIA,MO,65201,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,BOONE,29019,USA,38.887514721,-92.22130723,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/10 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,https://csi.sscgp.com/,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC.",43,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC.",WITHIN 40 FEET,1,1400,1532076,280036,161009,99048,6667,1,2012/12/14 00:00:00+00,0,0
-78.8054739999999,41.612486,1022,1022,GCOMP688,LAMONT,5405 HIGHLAND RD,KANE,PA,16735,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MCKEAN,42047,USA,41.612486,-78.805474,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/16 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.natfuel.com/,NATIONAL FUEL GAS SUPPLY CORPORATION,16,NATIONAL FUEL GAS SUPPLY CORPORATION,WITHIN 40 FEET,8,1490,2130444,108125,191755,41221,26431,3,2012/08/01 00:00:00+00,15221,195840
-92.783428681,30.017240384,1023,1023,GCOMP689,LAKE ARTHUR,541 LOWRY HWY 3056,LOWRY,LA,70631,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CAMERON,22023,USA,30.017240384,-92.783428681,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",2015/10/21 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://anrebb.transcanada.com/,ANR PIPELINE COMPANY,48,ANR PIPELINE COMPANY,WITHIN 40 FEET,2,2300,2439901,0,36704,0,0,0,1970/01/01 00:00:00+00,0,0
-98.281585373,40.973428282,1024,1024,GCOMP69,GRAND ISLAND,108 D RD,GRAND ISLAND,NE,68801,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MERRICK,31079,USA,40.973428282,-98.281585373,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/09 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://pipeline.tallgrassenergylp.com/,TALLGRASS INTERSTATE GAS TRANSMISSION LLC,53,TALLGRASS INTERSTATE GAS TRANSMISSION LLC,WITHIN 40 FEET,4,2650,2905744,0,0,40267,8764,3,2012/01/12 00:00:00+00,0,0
-86.179541,36.4612080000001,1025,1025,GCOMP690,HARTSVILLE,5422 GREEN GROVE ROAD,HARTSVILLE,TN,37074,5059,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MACON,47169,USA,36.461208,-86.179541,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",2015/09/25 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.columbiapipeinfo.com/,COLUMBIA GULF TRANSMISSION COMPANY,70,COLUMBIA GULF TRANSMISSION COMPANY,WITHIN 40 FEET,3,45400,4294472,1602608,849029,615039,6034,2,2012/11/22 00:00:00+00,0,0
-79.640213,40.4629430000001,1026,1026,GCOMP691,J.B. TONKIN,5423 MAMONT RD,MURRYSVILLE,PA,15668,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,WESTMORELAND,42129,USA,40.462943,-79.640213,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/24 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,1,6000,10394707,545075,380990,198310,5200,1,2012/12/13 00:00:00+00,0,0
-80.522230114,38.980936694,1027,1027,GCOMP692,COPLEY RUN,544 COPLEY RUN ROAD,WESTON,WV,26452,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LEWIS,54041,USA,38.980936694,-80.522230114,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/18 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://equitrans.eqtmidstreampartners.com/,"EQUITRANS, L.P.",24,"EQUITRANS, L.P.",WITHIN 40 FEET,3,6600,11670973,323558,139618,117954,24390,2,2012/05/02 00:00:00+00,359303,15391728
-90.5144299999999,42.4543,1028,1028,GCOMP693,GALENA,5444 N MENOMINEE RD,EAST DUBUQUE,IL,61025,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,JO DAVIESS,17085,USA,42.4543,-90.51443,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/15 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.northernnaturalgas.com/,NORTHERN NATURAL GAS COMPANY,59,NORTHERN NATURAL GAS COMPANY,WITHIN 40 FEET,2,7600,7660687,526678,357532,198346,5931,2,2012/12/10 00:00:00+00,16266,33855
-92.244286861,32.7293661200001,1029,1029,GCOMP694,MEP-3 (PERRYVILLE,545 MASHAW DR.,FARMVILLE,LA,71241,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,UNION,22111,USA,32.72936612,-92.244286861,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, CORPORATE WEBSITE",2015/08/21 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.nationalfuelgas.com/,"EMPIRE PIPELINE, INC.",575,"EMPIRE PIPELINE, INC.",WITHIN 40 FEET,4,32720,59564527,0,0,943028,22469,3,2012/05/12 00:00:00+00,0,0
-85.468588269,32.5175000250001,1030,1030,GCOMP695,AUBURN,5487 COUNTY ROAD 159,AUBURN,AL,36830,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LEE,01081,USA,32.517500025,-85.468588269,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/10 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://ixsnp.sonetpremier.com/,"SOUTHERN NATURAL GAS COMPANY, L.L.C.",7,"SOUTHERN NATURAL GAS COMPANY, L.L.C.",WITHIN 40 FEET,3,33320,25205378,1310161,2636141,460513,10300,1,2012/10/10 00:00:00+00,4449093,70782348
-85.876251703,39.4391338880001,1031,1031,GCOMP696,SHELBYVILLE,5500 SMITHLAND RD,SHELBYVILLE,IN,46176,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,SHELBY,18145,USA,39.439133888,-85.876251703,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/10/21 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://anrebb.transcanada.com/,ANR PIPELINE COMPANY,48,ANR PIPELINE COMPANY,WITHIN 40 FEET,9,32990,33308415,2135667,1289425,799401,24447,5,2012/12/22 00:00:00+00,0,0
-82.8424209999999,39.812057,1032,1032,GCOMP697,GROVEPORT,5509 BERGER ROAD,GROVEPORT,OH,43125,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,FRANKLIN,39049,USA,39.812057,-82.842421,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/24 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,3,11600,25429888,101717,1076702,39715,1133,1,2012/06/22 00:00:00+00,0,0
-91.135003559,30.110818647,1033,1033,GCOMP698,WHITE CASTLE,55095 GRAND RD,WHITE CASTLE,LA,70788,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,IBERVILLE,22047,USA,30.110818647,-91.135003559,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/08/28 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.spectraenergy.com/,"TEXAS EASTERN TRANSMISSION, LP",17,"TEXAS EASTERN TRANSMISSION, LP",WITHIN 40 FEET,1,19800,9097993,0,0,0,0,0,1970/01/01 00:00:00+00,19470,66560
-78.780898152,42.5619737110001,1034,1034,GCOMP699,CONCORD,5510 GENESSEE ROAD,SPRINGVILLE,NY,14141,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ERIE,36029,USA,42.561973711,-78.780898152,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/16 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.natfuel.com/,NATIONAL FUEL GAS SUPPLY CORPORATION,16,NATIONAL FUEL GAS SUPPLY CORPORATION,WITHIN 40 FEET,5,11250,25039925,25572,198576,9749,2753,3,2012/12/27 00:00:00+00,28743,310400
-80.937125,38.914412,1035,1035,GCOMP7,HARDMAN,.6 MILES NORTH OF GRASS RUN RD 7 COUNTY HWY 15/4,HARDMAN,WV,26351,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,GILMER,54021,USA,38.914412,-80.937125,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/10/27 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,1,145,183773,9760,35434,3518,7885,1,2012/01/03 00:00:00+00,0,0
-93.5345599999999,38.85652,1036,1036,GCOMP70,551 CONCORDIA,1085 NE 700 ROAD,KNOB NOSTER,MO,65336,2426,NATURAL GAS COMPRESSOR STATION,IN SERVICE,JOHNSON,29101,USA,38.85652,-93.53456,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/10 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,https://csi.sscgp.com/,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC.",43,"SOUTHERN STAR CENTRAL GAS PIPELINE, INC.",WITHIN 40 FEET,2,1800,3693848,46419,224084,18294,3738,1,2012/08/15 00:00:00+00,0,0
-91.82152,31.9628040000001,1037,1037,GCOMP700,#834 - WINNSBORO,552 HWY 873,EXTENSION,LA,71243,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,FRANKLIN,22041,USA,31.962804,-91.82152,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/02 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://pipeline2.kindermorgan.com/,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",9,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",WITHIN 40 FEET,7,11350,13006288,595416,1064333,220505,13025,6,2012/04/13 00:00:00+00,0,0
-69.8120289999999,44.1253830000001,1038,1038,GCOMP701,RICHMOND,553 LINCOLN ST,RICHMOND,ME,04357,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,SAGADAHOC,23023,USA,44.125383,-69.812029,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/17 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.spectraenergy.com/,"MARITIMES & NORTHEAST PIPELINE, L.L.C.",63,"MARITIMES & NORTHEAST PIPELINE, L.L.C.",WITHIN 40 FEET,2,16622,38405128,167952,0,34991,720,1,2012/01/03 00:00:00+00,0,0
-78.461445,42.009961,1039,1039,GCOMP702,QUINLAN,554 HOSTAGEH RD,OLEAN,NY,14760,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CATTARAUGUS,36009,USA,42.009961,-78.461445,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/24 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,2,4740,28112476,117149,985324,40881,3016,2,2012/06/06 00:00:00+00,0,0
-92.8152233,34.271164336,1040,1040,GCOMP703,STATION 306 - MALVERN,5560 RIDGE RD,MALVERN,AR,72104,9655,NATURAL GAS COMPRESSOR STATION,IN SERVICE,HOT SPRING,05059,USA,34.271164336,-92.8152233,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/16 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.kindermorgan.com/,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,26,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,WITHIN 40 FEET,9,29650,11705267,0,0,148108,6720,6,2012/01/13 00:00:00+00,0,0
-93.7478950729999,29.793447616,1041,1041,GCOMP704,STATION 342 - JOHNSON BAYOU,5564 GULF BEACH HWY,JOHNSONS BAYOU,LA,70631,4206,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CAMERON,22023,USA,29.793447616,-93.747895073,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/16 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.kindermorgan.com/,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,26,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,WITHIN 40 FEET,6,19700,66173260,0,0,321811,8021,5,2012/03/23 00:00:00+00,0,0
-121.422907928,43.821468796,1042,1042,GCOMP705,#12- BEND,55640 S. HIGHWAY 97,SUNRIVER,OR,97707,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,DESCHUTES,41017,USA,43.821468796,-121.422907928,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/18 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.gastransmissionnw.com/,GAS TRANSMISSION NORTHWEST LLC,86,GAS TRANSMISSION NORTHWEST LLC,WITHIN 40 FEET,3,50400,51565308,3643977,150183,1334790,10698,2,2012/05/17 00:00:00+00,0,0
-93.639812658,29.760756852,1043,1043,GCOMP706,NO. 44 JOHNSON'S BAYOU,5575 GULF BEACH HWY,CAMERON,LA,70631,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,CAMERON,22023,USA,29.760756852,-93.639812658,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/08/24 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.1line.williams.com/,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",29,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",WITHIN 40 FEET,3,11490,12668001,0,0,44980,0,0,1970/01/01 00:00:00+00,0,0
-89.297498,31.068246,1044,1044,GCOMP707,#534 - PURVIS,560 PUMPING STATION RD.,PURVIS,MS,39475,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,LAMAR,28035,USA,31.068246,-89.297498,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/02 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://pipeline2.kindermorgan.com/,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",9,"TENNESSEE GAS PIPELINE COMPANY, L.L.C.",WITHIN 40 FEET,7,26000,18049527,2571,609648,1009,52,3,2012/05/29 00:00:00+00,0,0
-88.175624,30.400318,1045,1045,GCOMP708,NO. 82 CODEN,5600 ROCK RD.,CODEN,AL,36523,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,MOBILE,01097,USA,30.400318,-88.175624,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/08/24 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.1line.williams.com/,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",29,"TRANSCONTINENTAL GAS PIPE LINE COMPANY, LLC",WITHIN 40 FEET,3,25766,22589871,5675,678334,35,2,1,2012/12/04 00:00:00+00,0,0
-88.090375127,41.0349363650001,1046,1046,GCOMP709,STATION 201 - HERSCHER,5611 S 12000 W RD,HERSCHER,IL,60941,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,KANKAKEE,17091,USA,41.034936365,-88.090375127,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/16 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.kindermorgan.com/,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,26,NATURAL GAS PIPELINE COMPANY OF AMERICA LLC,WITHIN 40 FEET,15,53820,92845542,0,0,513443,28707,9,2012/01/29 00:00:00+00,0,0
-86.960271,45.9405770000001,1047,1047,GCOMP71,RAPID RIVER,10888 T-65 PIPELINE RD,RAPID RIVER,MI,49878,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,DELTA,26041,USA,45.940577,-86.960271,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",2015/09/18 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.glgt.com/,GREAT LAKES GAS TRANSMISSION LIMITED PTRSHP,51,GREAT LAKES GAS TRANSMISSION LIMITED PTRSHP,WITHIN 40 FEET,1,12500,10403184,40870,227397,14792,60,1,2012/01/20 00:00:00+00,0,0
-83.711589233,32.9370247910001,1048,1048,GCOMP710,OCMULGEE,5676 ARKWRIGHT RD.,MACON,GA,36925,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,BIBB,13021,USA,32.937024791,-83.711589233,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"FERC FORM 2, IMAGERY",2015/09/10 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://ixsnp.sonetpremier.com/,"SOUTHERN NATURAL GAS COMPANY, L.L.C.",7,"SOUTHERN NATURAL GAS COMPANY, L.L.C.",WITHIN 40 FEET,6,9000,12661610,1529047,874313,555816,43872,6,2012/09/28 00:00:00+00,0,0
-92.199834999,34.7545191510001,1049,1049,GCOMP711,NORTH LITTLE ROCK,5700 LYNCH DRIVE,NORTH LITTLE ROCK,AR,72117,4606,NATURAL GAS COMPRESSOR STATION,IN SERVICE,PULASKI,05119,USA,34.754519151,-92.199834999,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/01 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.spectraenergy.com/,"TEXAS EASTERN TRANSMISSION, LP",17,"TEXAS EASTERN TRANSMISSION, LP",WITHIN 40 FEET,4,7750,2856645,0,0,0,0,0,1970/01/01 00:00:00+00,22686,28720
-121.439454315,42.173989809,1050,1050,GCOMP712,#14- BONANZA,"5745 HARPOLD RD; 3 MI SOUTH OF BONANZA ON HARPOLD ROAD",BONANZA,OR,97623,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,KLAMATH,41035,USA,42.173989809,-121.439454315,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/18 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.gastransmissionnw.com/,GAS TRANSMISSION NORTHWEST LLC,86,GAS TRANSMISSION NORTHWEST LLC,WITHIN 40 FEET,2,31600,48096179,2390391,116573,875601,7460,2,2012/03/11 00:00:00+00,0,0
-88.358652,39.790242,1051,1051,GCOMP713,ILLINOIS-TUSCOLA-DOUGLAS COUNTY,575 E US HWY 36,TUSCOLA,IL,61953,7586,NATURAL GAS COMPRESSOR STATION,IN SERVICE,DOUGLAS,17041,USA,39.790242,-88.358652,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/14 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://peplmessenger.energytransfer.com/,"PANHANDLE EASTERN PIPE LINE COMPANY, LP",28,"PANHANDLE EASTERN PIPE LINE COMPANY, LP",WITHIN 40 FEET,11,26800,31480580,3127668,2173073,1188510,60218,11,2012/01/20 00:00:00+00,0,0
-77.217748,41.9370910000001,1052,1052,GCOMP714,TIOGA,576 PALMER ROAD,LAWRENCEVILLE,PA,16929,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,TIOGA,42117,USA,41.937091,-77.217748,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/24 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://escript.dom.com/,"DOMINION TRANSMISSION, INC.",22,"DOMINION TRANSMISSION, INC.",WITHIN 40 FEET,2,8400,23251273,9119,1212021,3028,2784,2,2012/09/26 00:00:00+00,0,0
-106.238087278,42.856871846,1053,1053,GCOMP715,CASPER,5766 E YELLOWSTONE HWY,EVANSVILLE,WY,82636,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,NATRONA,56025,USA,42.856871846,-106.238087278,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/09 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://pipeline.tallgrassenergylp.com/,TALLGRASS INTERSTATE GAS TRANSMISSION LLC,53,TALLGRASS INTERSTATE GAS TRANSMISSION LLC,WITHIN 40 FEET,5,10500,21892552,0,0,38409,12527,4,2012/07/25 00:00:00+00,-999,90020
-92.263950097,30.32121763,1054,1054,GCOMP716,RAYNE,5799 CHURCH POINT HIGHWAY,RAYNE,LA,70578,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,ACADIA,22001,USA,30.32121763,-92.263950097,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/25 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.columbiapipeinfo.com/,COLUMBIA GULF TRANSMISSION COMPANY,70,COLUMBIA GULF TRANSMISSION COMPANY,WITHIN 40 FEET,12,58050,58477391,1441128,2030961,522476,32830,9,2012/10/03 00:00:00+00,0,0
-86.0971079879999,35.285724976,1055,1055,GCOMP717,ESTILL SPRINGS,58 RAY ROAD,WINCHESTER,TN,37398,4817,NATURAL GAS COMPRESSOR STATION,IN SERVICE,FRANKLIN,47051,USA,35.285724976,-86.097107988,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/09/22 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://www.spectraenergy.com/,"EAST TENNESSEE NATURAL GAS, LLC",2,"EAST TENNESSEE NATURAL GAS, LLC",WITHIN 40 FEET,2,2870,7084737,416965,0,152797,11430,0,2012/01/13 00:00:00+00,0,0
-89.78497,41.59254,1056,1056,GCOMP718,TAMPICO,580 TAMPICO RD,TAMPICO,IL,61283,NOT AVAILABLE,NATURAL GAS COMPRESSOR STATION,IN SERVICE,WHITESIDE,17195,USA,41.59254,-89.78497,486210,PIPELINE TRANSPORTATION OF NATURAL GAS,"EPA ENVIROFACTS, FERC FORM 2, CORPORATE WEBSITE",2015/10/28 00:00:00+00,IMAGERY/OTHER,2016/03/14 00:00:00+00,http://tariff.alliance-pipeline.com/,ALLIANCE PIPELINE,63,ALLIANCE PIPELINE,WITHIN 40 FEET,1,31206,31434945,0,1150087,1030192,8196,0,2012/12/11 00:00:00+00,0,0
